16.383,17.284,17.765,15.311,2.1493,0
18.195,15.337,12.726,3.5106,0,0
20.299,23.122,25.248,21.471,0.41099,0
13.307,11.409,8.3085,1.6067,0,0
24.097,24.789,25.587,13.296,0,0
23.548,20.977,15.255,0.31072,0,0
25.779,25.786,25.668,6.168,0,0
21.539,15.868,9.2889,0.14728,0,0
22.329,17.848,12.6,1.9439,0,0
25.903,23.692,16.908,2.9309,0,0
25.568,23.715,20.597,5.6179,0,0
24.336,20.848,11.681,0.36254,0,0
0.82501,0.077113,0.013069,0,0,0
20.824,14.897,7.7864,0.43456,0,0
17.28,14.632,9.9487,1.9539,0,0
10.89,6.6521,2.5164,0.020128,0,0
15.154,2.7994,0,0,0,0
2.5794,1.4444,0.34017,-3.2033e-14,0,0
13.071,11.081,8.1202,0.57556,0,0
20.278,20.42,16.581,4.5624,0,0
20.562,18.947,15.568,6.3359,0.021314,0
21.42,19.685,16.304,8.9722,0.10807,0
5.8823,5.9304,1.0191,0,0,0
6.1961,0.72211,0,0,0,0
1.2209,0.1643,0,0,0,0
1.1642,0.7746,0.19518,0,0,0
19.695,18.871,14.55,5.8332,0,0
2.2933,2.1425,0.61516,0,0,0
13.793,8.6236,3.263,0,0,0
5.278e-13,-4.7568e-17,0,0,0,0
1.0337,0.3711,0,0,0,0
16.097,13.377,8.3,1.4807,0,0
16.097,9.2219,2.0574,0,0,0
26.029,26.09,24.843,17.817,2.0765,0
24.517,21.608,15.906,3.023,0,0
24.739,23.611,20.192,7.1356,0,0
21.896,16.807,9.3768,0.82598,0,0
23.367,16.6,11.121,3.5379,0,0
19.822,4.9764,0.2372,0,0,0
23.887,20.079,9.6519,0.18877,0,0
22.138,15.247,5.7015,0.022817,0,0
6.5185,3.5072,1.7503,0.11651,0,0
4.4537,0.60914,0.15242,0,0,0
2.3691,1.004,0.21446,0.0074206,0,0
2.1882,1.152,0.41255,0.044743,-3.0391e-15,0
3.1088,0.48175,-9.8141e-18,0,0,0
1.3958,0.36045,0.10394,-1.0735e-14,0,0
2.0747,0.97853,0.23117,0.019741,-5.7041e-15,0
0.86507,0,0,0,0,0
3.1604,0,0,0,0,0
1.5711,0.24645,-1.4011e-13,0,0,0
0.78664,4.0479e-13,0,0,0,0
1.5367,0.18065,0,0,0,0
3.2131,-7.3885e-18,0,0,0,0
14.667,4.2528,0.34523,0,0,0
14.21,2.534,0.65076,0,0,0
2.7156,2.3515,0.94903,-3.115e-14,0,0
21.273,13.428,2.2811,0,0,0
21.832,17.737,10.765,2.1211,0,0
1.126,0.33089,0.010314,0,0,0
21.121,12.653,4.5866,0.43437,0,0
5.5842,1.3627,0.12601,0,0,0
24.691,24.03,21.233,13.415,1.0142,0
21.65,12.573,2.2365,0.024159,0,0
24.739,24.249,19.995,10.384,0.021694,0
4.6897,0.20603,0,0,0,0
22.284,20.184,12.806,4.0007,0,0
5.987,1.1071,0.36193,0,0,0
23.217,17.852,12.967,4.6777,0,0
3.5974,3.0607,1.2771,0.084552,2.0986e-18,1.0465e-18
3.6359,1.6902,0.30906,0,0,0
12.512,0.34039,0,0,0,0
23.441,26.752,26.727,17.909,0,0
24.499,27.784,27.171,16.381,1.5551,0
24.583,27.153,26.43,20.074,0.86205,0
13.157,6.9274,1.8004,0,0,0
8.1268,6.7124,3.4164,0.54856,0,0
14.384,14.982,8.9334,1.6792,0,0
7.3383,6.6833,3.012,0.10283,0,0
25.697,24.374,20.267,8.1271,0,0
20.269,19.252,18.07,8.6746,0.15779,0
24.736,27.314,27.5,27.205,10.55,0
24.886,26.841,26.335,22.812,12.316,0
