15.198,15.199,14.111,11.184,1.5636,0
14.92,12.412,10.044,2.6394,0,0
17.79,19.118,19.689,15.808,0.30084,0
12.215,9.6271,6.4196,1.186,0,0
19.875,20.093,19.999,9.9941,0,0
19.131,16.968,12.164,0.24256,0,0
20.866,20.773,20.327,4.7717,0,0
17.767,12.869,7.386,0.11493,0,0
18.128,14.371,10.078,1.5399,0,0
21.085,19.204,13.616,2.346,0,0
20.621,19.097,16.538,4.486,0,0
19.782,16.848,9.4037,0.29096,0,0
0.68208,0.060869,0.010448,0,0,0
16.804,11.923,6.2243,0.34745,0,0
13.611,10.728,7.0996,1.3795,0,0
9.6638,4.7607,1.7777,0.014307,0,0
12.502,1.9921,0,0,0,0
2.2347,1.253,0.30097,-2.7955e-14,0,0
12.052,8.149,5.677,0.39504,0,0
17.049,15.328,12.041,3.3272,0,0
16.773,14.867,12.04,4.7861,0.016063,0
16.555,15.06,12.472,6.63,0.079664,0
4.3854,4.4231,0.76943,0,0,0
5.0367,0.55367,0,0,0,0
0.98276,0.12876,0,0,0,0
0.87691,0.57394,0.14379,0,0,0
14.981,14.006,10.752,4.2328,0,0
1.786,1.66,0.473,0,0,0
10.93,6.657,2.481,0,0,0
4.1655e-13,-3.6705e-17,0,0,0,0
0.81659,0.28671,0,0,0,0
12.63,10.325,6.3143,1.1174,0,0
13.06,7.1673,1.5885,0,0,0
21.779,21.535,20.289,14.413,1.676,0
20.912,17.955,13.045,2.4546,0,0
21.459,19.787,16.683,5.8675,0,0
18.121,13.818,7.6946,0.67776,0,0
19.048,13.476,8.9612,2.8364,0,0
16.265,4.0802,0.19438,0,0,0
20.021,16.703,7.9958,0.15577,0,0
18.364,12.575,4.6834,0.018853,0,0
5.4214,2.8876,1.4257,0.094288,0,0
3.9026,0.50372,0.12562,0,0,0
2.3238,0.97315,0.20705,0.0070178,0,0
1.7907,0.938,0.33441,0.036068,-2.4461e-15,0
2.5723,0.39644,-8.0564e-18,0,0,0
1.1694,0.30375,0.08605,-8.8376e-15,0,0
2.0967,0.97763,0.22645,0.019204,-5.5875e-15,0
0.71096,0,0,0,0,0
2.5994,0,0,0,0,0
1.2909,0.2018,-1.1488e-13,0,0,0
0.65321,3.3623e-13,0,0,0,0
1.2952,0.1497,0,0,0,0
2.6689,-6.1268e-18,0,0,0,0
12.304,3.5187,0.2853,0,0,0
12.061,2.0975,0.53823,0,0,0
2.4777,2.137,0.86065,-3.0335e-14,0,0
19.584,11.117,1.8532,0,0,0
19.842,14.524,8.7877,1.7568,0,0
0.99735,0.278,0.0084928,0,0,0
17.981,10.553,3.7644,0.35166,0,0
5.2173,1.1858,0.10767,0,0,0
23.26,20.516,17.351,11.085,0.92562,0
19.386,10.675,1.8559,0.019814,0,0
22.509,20.585,16.536,8.5191,0.017803,0
4.3166,0.16877,0,0,0,0
19.342,16.825,10.418,3.1758,0,0
5.3975,0.92768,0.29879,0,0,0
20.047,14.875,10.673,3.8222,0,0
3.5758,2.694,1.0622,0.076419,2.488e-18,1.2252e-18
3.1279,1.4306,0.25559,0,0,0
10.712,0.28265,0,0,0,0
21.477,21.137,21.535,15.606,0,0
22.102,21.9,22.307,14.51,1.4362,0
22.044,21.789,21.268,17.01,0.74176,0
12.089,5.6914,1.4733,0,0,0
7.2894,5.2836,2.7364,0.46506,0,0
13.115,11.9,7.147,1.4303,0,0
6.6569,5.4244,2.4378,0.084082,0,0
22.037,20.272,16.753,6.6889,0,0
18.867,16.007,14.826,7.1527,0.14064,0
23.436,22.755,22.282,22.6,9.6555,0
23.637,22.474,21.385,18.888,11.423,0
22.92,21.293,18.695,9.9109,0.91632,0.028734
24.544,24.451,22.676,23.092,18.755,3.3805
23.961,21.312,16.247,10.778,4.7119,0.69725
24.207,24.156,20.073,17.273,6.9303,0.15483
3.126,2.4747,1.1104,0.078322,1.9629e-15,0
25.371,25.45,24.157,16.625,6.0897,0
6.7719,4.5157,1.5762,0.097379,2.0969e-14,0
25.155,25.522,24.164,21.162,10.169,0
22.93,19.426,14.974,4.7692,0.079151,0
24.787,24.282,19.823,10.088,2.1326,0
4.5084,0.20587,0,0,0,0
25.314,25.352,23.771,9.5195,0.33423,0
2.4545,0.26503,0,0,0,0
20.155,10.578,3.3865,0,0,0
3.8002,0.43218,0,0,0,0
24.978,23.433,21.387,12.265,1.488,0
6.8639,0.22521,0,0,0,0
6.0718,4.2937,0.64066,0,0,0
25.441,24.429,21.662,13.173,1.8706,0
23.563,20.758,16.495,6.6729,0.59487,0
21.82,23.324,20.911,22.871,13.12,3.2275
20.325,21.838,19.625,7.5865,0,0
20.452,24.504,23.195,26.995,20.768,7.6854
16.622,24.688,25.718,29.904,19.208,6.3455
2.872,1.3496,0.26005,0,0,0
24.403,27.008,29.908,22.396,9.4721,2.2588
24.254,26.733,30.467,28.302,18.734,7.4165
3.5878,3.8446,2.7838,0.078888,0,0
22.136,23.371,22.065,14.775,8.4753,2.1737
