0.079682,0.029888,0.020238,0.0060918,0.00053842,0
0.021253,0.016352,0.010131,0.0011532,0,0
0.060281,0.032586,0.019294,0.0064008,0.00010371,0
0.061262,0.022639,0.0075037,0.00081057,0,0
0.036568,0.030359,0.018913,0.0052961,0,0
0.028968,0.024516,0.014729,0.00020064,0,0
0.032601,0.030388,0.022483,0.0032239,0,0
0.031229,0.02011,0.0083143,8.3711e-05,0,0
0.03255,0.022397,0.013099,0.0015747,0,0
0.035138,0.030457,0.019709,0.0029244,0,0
0.036645,0.03122,0.023378,0.0052718,0,0
0.036649,0.029098,0.014766,0.00038183,0,0
0.0022878,0.00015156,2.5395e-05,0,0,0
0.05259,0.029095,0.013965,0.00073372,0,0
0.066224,0.017744,0.0053312,0.00064374,0,0
0.033902,0.0059984,0.0013888,1.0715e-05,0,0
0.046707,0.0024168,0,0,0,0
0.0014827,0.00081512,0.000197,-1.7824e-17,0,0
0.047152,0.01409,0.003525,0.00012324,0,0
0.076199,0.02763,0.011831,0.0025837,0,0
0.058534,0.032162,0.019548,0.0049454,1.5592e-05,0
0.044866,0.030828,0.019363,0.0049694,5.3038e-05,0
0.0058,0.0058677,0.0011694,0,0,0
0.025731,0.0013667,0,0,0,0
0.0049383,0.00046974,0,0,0,0
0.0017239,0.00073616,0.00017147,0,0,0
0.030028,0.020307,0.011611,0.002425,0,0
0.0042114,0.0038506,0.00099058,0,0,0
0.056874,0.018654,0.0046705,0,0,0
1.3273e-15,-9.5451e-20,0,0,0,0
0.0024163,0.00062997,0,0,0,0
0.036766,0.023865,0.011321,0.0017354,0,0
0.06143,0.017317,0.0033429,0,0,0
0.041836,0.035952,0.030596,0.020326,0.0023367,0
0.047644,0.029712,0.019194,0.0034422,0,0
0.055295,0.034923,0.024421,0.0082864,0,0
0.031719,0.022679,0.012451,0.0010523,0,0
0.032362,0.021868,0.013338,0.0036944,0,0
0.051694,0.01015,0.00046543,0,0,0
0.037785,0.028041,0.012211,0.00019514,0,0
0.036312,0.023359,0.0083164,3.4764e-05,0,0
0.012468,0.0045501,0.0020657,0.00013181,0,0
0.011428,0.00074542,0.00017854,0,0,0
0.0033852,0.00093545,0.00016725,5.3384e-06,0,0
0.0031614,0.0014413,0.00049832,5.1561e-05,-3.39e-18,0
0.0047261,0.0006745,-1.3368e-20,0,0,0
0.004838,0.00064112,0.00013682,-1.287e-17,0,0
0.0026966,0.00086543,0.00015445,1.1788e-05,-3.3284e-18,0
0.0017105,0,0,0,0,0
0.006155,0,0,0,0,0
0.003291,0.00038865,-1.9478e-16,0,0,0
0.0012524,7.0701e-16,0,0,0,0
0.0036766,0.00029566,0,0,0,0
0.0067165,-1.6023e-20,0,0,0,0
0.045744,0.0073928,0.00048346,0,0,0
0.044062,0.0043975,0.001036,0,0,0
0.0016414,0.0014123,0.00056976,-2.2952e-17,0,0
0.061391,0.010663,0.0014115,0,0,0
0.069825,0.019171,0.01023,0.0022874,0,0
0.0031105,0.00051433,1.1505e-05,0,0,0
0.038629,0.01915,0.0058174,0.00050129,0,0
